Date	UserId	MixId
25/10/2012 13:31:12		72
25/10/2012 13:36:18		72
25/10/2012 15:35:45		72
25/10/2012 16:23:47		68
25/10/2012 16:23:56		72
25/10/2012 18:17:07		72
25/10/2012 19:44:15		72
25/10/2012 19:45:21		72
25/10/2012 19:45:58		72
25/10/2012 19:47:42		72
25/10/2012 19:47:46		68
25/10/2012 19:51:45		72
25/10/2012 19:52:08		72
25/10/2012 19:53:52		72
25/10/2012 19:54:41		72
25/10/2012 19:55:14		72
25/10/2012 20:40:41		73
25/10/2012 20:41:08		68
25/10/2012 20:41:22		65
25/10/2012 21:13:16		73
25/10/2012 21:13:28		40
25/10/2012 21:13:59		72
25/10/2012 21:14:14		40
25/10/2012 21:15:18		73
25/10/2012 21:18:14		73
25/10/2012 21:18:38		72
25/10/2012 21:19:50		73
25/10/2012 21:25:30		73
25/10/2012 21:43:37		73
25/10/2012 21:44:48		72
25/10/2012 21:47:11		72
25/10/2012 21:50:00		72
25/10/2012 21:50:45		72
25/10/2012 21:52:09		72
25/10/2012 22:27:12		72
25/10/2012 22:27:38		72
25/10/2012 22:31:40		72
25/10/2012 22:31:47		72
25/10/2012 22:37:27		73
25/10/2012 22:37:31		72
25/10/2012 22:38:45		72
25/10/2012 22:39:12		72
25/10/2012 22:53:15		72
26/10/2012 00:15:43		73
26/10/2012 00:56:44		72
26/10/2012 01:01:33		31
26/10/2012 01:05:56		31
26/10/2012 02:14:37		72
26/10/2012 07:48:32		73
26/10/2012 08:27:44		68
26/10/2012 08:29:06		68
26/10/2012 08:32:02		73
26/10/2012 08:34:37		72
26/10/2012 08:50:06		73
26/10/2012 08:51:28		73
26/10/2012 08:51:35		73
26/10/2012 08:51:41		73
26/10/2012 08:51:47		73
26/10/2012 08:51:49		73
26/10/2012 08:51:49		73
26/10/2012 08:56:00		73
26/10/2012 09:00:02		73
26/10/2012 09:04:51		19
26/10/2012 09:07:49		73
26/10/2012 09:14:34		73
26/10/2012 09:25:17		73
26/10/2012 10:02:00		72
26/10/2012 10:05:13		73
26/10/2012 10:09:04		73
26/10/2012 10:10:33		67
26/10/2012 10:39:20		73
26/10/2012 11:11:26		6
26/10/2012 12:29:35		73
26/10/2012 12:30:14		66
26/10/2012 12:51:57		73
26/10/2012 12:52:12		52
26/10/2012 13:06:53		73
26/10/2012 13:09:16		72
26/10/2012 13:14:13		73
26/10/2012 13:14:20		73
26/10/2012 13:14:52		73
26/10/2012 13:15:02		73
26/10/2012 13:15:14		73
26/10/2012 13:15:33		73
26/10/2012 13:15:42		67
26/10/2012 13:15:42		67
26/10/2012 13:15:44		67
26/10/2012 14:04:57		73
26/10/2012 17:15:52		73
26/10/2012 17:21:36		37
26/10/2012 18:02:57		72
26/10/2012 19:04:11		73
26/10/2012 19:27:22		68
26/10/2012 19:30:41		72
26/10/2012 19:31:40		68
26/10/2012 21:56:15		73
26/10/2012 22:06:18		73
26/10/2012 22:33:43		72
26/10/2012 23:05:29		73
26/10/2012 23:53:18		73
27/10/2012 00:09:55		73
27/10/2012 00:09:59		72
27/10/2012 00:19:36		52
27/10/2012 00:20:35		68
27/10/2012 00:37:11		73
27/10/2012 01:39:17		73
27/10/2012 04:03:37		19
27/10/2012 04:06:51		19
27/10/2012 08:03:22		73
27/10/2012 10:39:18		41
27/10/2012 10:39:27		46
27/10/2012 10:39:40		67
27/10/2012 12:30:20		73
27/10/2012 12:56:21		73
27/10/2012 13:04:58		73
27/10/2012 13:30:12		73
27/10/2012 13:59:15		73
27/10/2012 16:20:31		47
27/10/2012 19:34:13		72
27/10/2012 21:04:39		73
27/10/2012 22:36:25		73
28/10/2012 00:35:59		40
28/10/2012 01:11:16		73
28/10/2012 01:11:17		73
28/10/2012 01:11:18		73
28/10/2012 01:11:18		73
28/10/2012 01:11:18		73
28/10/2012 01:11:18		73
28/10/2012 01:11:19		73
28/10/2012 09:59:49		73
28/10/2012 10:15:53		72
28/10/2012 11:13:52		73
28/10/2012 11:31:24		67
28/10/2012 11:41:39		73
28/10/2012 12:23:32		73
28/10/2012 13:06:17		73
28/10/2012 14:16:34		73
28/10/2012 14:27:39		68
28/10/2012 14:30:12		73
28/10/2012 14:30:25		68
28/10/2012 14:39:51		73
28/10/2012 15:03:08		72
28/10/2012 15:03:46		72
28/10/2012 15:16:17		73
28/10/2012 15:17:00		73
28/10/2012 15:43:58		73
28/10/2012 15:46:28		73
28/10/2012 16:48:23		73
28/10/2012 16:48:51		31
28/10/2012 16:49:15		73
28/10/2012 17:11:05		72
28/10/2012 20:22:15		73
28/10/2012 22:41:49		73
29/10/2012 00:16:39		72
29/10/2012 00:47:19		50
29/10/2012 01:58:37		68
29/10/2012 06:32:18		73
29/10/2012 14:45:54		67
29/10/2012 14:46:06		67
29/10/2012 14:46:07		67
29/10/2012 14:46:08		67
29/10/2012 14:46:08		67
29/10/2012 14:46:09		67
29/10/2012 14:46:09		67
29/10/2012 14:46:10		67
29/10/2012 14:46:10		67
29/10/2012 14:46:57		67
29/10/2012 14:47:11		67
29/10/2012 14:47:13		67
29/10/2012 14:47:20		67
29/10/2012 14:47:20		67
29/10/2012 14:47:23		67
29/10/2012 14:47:24		67
29/10/2012 14:47:26		67
29/10/2012 14:47:26		67
29/10/2012 14:47:27		67
29/10/2012 14:47:27		67
29/10/2012 14:47:27		67
29/10/2012 14:47:28		67
29/10/2012 14:47:28		67
29/10/2012 14:47:29		67
29/10/2012 14:47:29		67
29/10/2012 14:47:39		66
29/10/2012 14:47:47		66
29/10/2012 14:47:47		66
29/10/2012 14:47:48		66
29/10/2012 14:47:49		66
29/10/2012 14:47:50		66
29/10/2012 14:47:50		66
29/10/2012 14:47:50		66
29/10/2012 14:47:50		66
29/10/2012 14:48:09		66
29/10/2012 14:48:10		66
29/10/2012 14:48:11		66
29/10/2012 14:48:15		66
29/10/2012 14:48:15		66
29/10/2012 14:48:15		66
29/10/2012 14:48:16		66
29/10/2012 14:48:16		66
29/10/2012 14:48:17		66
29/10/2012 14:51:59		67
29/10/2012 14:54:41		31
29/10/2012 14:55:14		31
29/10/2012 14:55:15		31
29/10/2012 14:55:39		72
29/10/2012 14:55:43		72
29/10/2012 14:55:44		72
29/10/2012 14:55:45		72
29/10/2012 14:55:45		72
29/10/2012 14:55:46		72
29/10/2012 14:55:46		72
29/10/2012 14:55:46		72
29/10/2012 14:55:46		72
29/10/2012 14:56:46		72
29/10/2012 14:56:52		72
29/10/2012 14:56:59		72
29/10/2012 14:57:00		72
29/10/2012 14:57:06		72
29/10/2012 14:57:08		72
29/10/2012 14:57:13		72
29/10/2012 14:57:13		72
29/10/2012 14:57:14		72
29/10/2012 14:57:15		72
29/10/2012 14:57:19		72
29/10/2012 14:57:19		72
29/10/2012 15:00:47		31
29/10/2012 17:16:26		73
30/10/2012 11:32:09		48
30/10/2012 12:15:23		82
30/10/2012 19:07:17		82
30/10/2012 20:00:03		68
30/10/2012 20:35:52		67
30/10/2012 23:11:13		82
30/10/2012 23:51:11		82
31/10/2012 00:40:30		72
31/10/2012 02:36:35		40
31/10/2012 04:12:25		82
31/10/2012 09:08:17		73
31/10/2012 09:10:45		73
31/10/2012 16:12:18		3
31/10/2012 16:43:05		72
01/11/2012 07:53:03		72
01/11/2012 07:56:27		72
01/11/2012 09:15:28		73
01/11/2012 11:12:05		67
01/11/2012 14:59:50		3
01/11/2012 15:54:56		82
01/11/2012 16:00:15		83
01/11/2012 16:31:10		90
01/11/2012 16:43:17		90
01/11/2012 17:41:26		91
01/11/2012 17:52:37		83
01/11/2012 17:55:51		83
01/11/2012 18:07:36		94
01/11/2012 20:53:44		82
01/11/2012 22:21:55		94
01/11/2012 22:23:31		94
01/11/2012 22:41:50		94
01/11/2012 23:08:06		94
01/11/2012 23:08:06		94
01/11/2012 23:35:43		94
01/11/2012 23:36:11		67
02/11/2012 00:00:08		92
02/11/2012 00:03:31		94
02/11/2012 00:06:43		91
02/11/2012 00:15:27		90
02/11/2012 00:16:22		82
02/11/2012 00:30:50		72
02/11/2012 02:03:26		91
02/11/2012 04:44:46		94
02/11/2012 06:08:41		92
02/11/2012 06:42:27		47
02/11/2012 07:27:00		94
02/11/2012 07:50:25		94
02/11/2012 07:50:39		92
02/11/2012 08:21:54		83
02/11/2012 11:32:04		90
02/11/2012 17:01:07		94
02/11/2012 17:18:14		90
02/11/2012 17:18:32		90
02/11/2012 19:28:46		94
02/11/2012 21:29:46		91
02/11/2012 21:38:38		46
02/11/2012 22:44:25		49
02/11/2012 23:13:35		91
02/11/2012 23:13:48		94
02/11/2012 23:40:48		66
03/11/2012 09:31:13		94
03/11/2012 14:57:01		28
03/11/2012 22:23:40		3
03/11/2012 22:25:14		3
03/11/2012 22:27:12		52
03/11/2012 22:27:13		52
03/11/2012 22:27:15		52
03/11/2012 22:27:16		52
03/11/2012 22:29:22		6
03/11/2012 22:50:53		73
04/11/2012 10:09:26		73
04/11/2012 17:14:41		73
04/11/2012 18:02:32		94
04/11/2012 20:04:12		72
04/11/2012 23:24:03		92
05/11/2012 00:01:34		92
05/11/2012 00:33:51		91
05/11/2012 00:42:17		83
05/11/2012 09:14:15		94
05/11/2012 09:14:44		92
05/11/2012 22:18:37		94
05/11/2012 22:35:42		92
05/11/2012 23:24:24		83
06/11/2012 00:31:31		90
06/11/2012 12:50:47		94
06/11/2012 13:54:10		92
06/11/2012 15:56:01		90
06/11/2012 23:33:04		90
07/11/2012 01:37:20		72
07/11/2012 07:16:54		19
07/11/2012 07:16:54		19
07/11/2012 09:06:59		94
07/11/2012 09:07:00		94
07/11/2012 17:14:07		91
07/11/2012 17:17:43		91
07/11/2012 18:02:53		19
07/11/2012 19:29:37		73
07/11/2012 21:25:15		72
07/11/2012 22:47:13		73
08/11/2012 00:11:13		72
08/11/2012 00:49:39		3
08/11/2012 01:23:41		68
08/11/2012 11:43:50		95
08/11/2012 11:57:45		94
08/11/2012 11:58:23		95
08/11/2012 13:00:58		95
08/11/2012 13:04:15		95
08/11/2012 13:04:32		95
08/11/2012 14:16:16		95
08/11/2012 15:06:53		68
08/11/2012 17:42:08		95
08/11/2012 18:00:46		95
08/11/2012 18:02:27		73
08/11/2012 19:03:31		73
08/11/2012 19:11:22		19
08/11/2012 19:18:22		95
08/11/2012 20:46:12		19
08/11/2012 23:40:46		92
09/11/2012 01:01:58		68
09/11/2012 01:02:46		68
09/11/2012 01:02:46		68
09/11/2012 16:31:04		95
09/11/2012 17:03:39		94
09/11/2012 18:30:02		95
09/11/2012 20:12:31		95
09/11/2012 23:59:02		94
09/11/2012 23:59:02		94
10/11/2012 00:44:12		73
10/11/2012 00:44:14		73
10/11/2012 12:26:23		95
10/11/2012 15:01:10		95
10/11/2012 15:25:19		94
10/11/2012 15:57:49		95
10/11/2012 15:57:49		95
10/11/2012 20:56:37		73
11/11/2012 10:00:35		94
11/11/2012 10:08:49		95
11/11/2012 15:52:14		95
11/11/2012 16:48:39		92
11/11/2012 17:22:44		90
11/11/2012 17:39:43		72
11/11/2012 18:44:37		73
11/11/2012 19:51:32		95
11/11/2012 22:49:18		94
11/11/2012 23:09:51		95
12/11/2012 00:20:21		83
12/11/2012 13:22:43		95
12/11/2012 13:23:09		94
12/11/2012 13:27:17		92
12/11/2012 17:21:43		46
12/11/2012 20:15:01		95
12/11/2012 20:51:26		73
12/11/2012 22:08:39		73
12/11/2012 22:10:40		67
13/11/2012 10:59:55		95
13/11/2012 11:00:00		95
13/11/2012 11:02:14		95
13/11/2012 11:02:26		95
13/11/2012 11:02:27		95
13/11/2012 13:50:31		95
13/11/2012 13:51:07		68
13/11/2012 13:52:03		73
13/11/2012 17:30:27		94
13/11/2012 17:30:49		92
13/11/2012 18:02:41		91
13/11/2012 21:19:04		95
13/11/2012 22:51:22		19
14/11/2012 00:09:07		19
14/11/2012 00:20:39		72
14/11/2012 04:14:51		31
14/11/2012 17:46:19		19
14/11/2012 20:15:44		73
14/11/2012 21:04:29		19
14/11/2012 21:22:23		31
14/11/2012 21:39:15		3
14/11/2012 22:22:20		5
14/11/2012 22:58:47		4
15/11/2012 08:13:59		96
15/11/2012 08:14:57		96
15/11/2012 08:16:20		96
15/11/2012 08:35:51		96
15/11/2012 09:36:44		44
15/11/2012 09:44:15		19
15/11/2012 09:54:17		96
15/11/2012 12:02:28		96
15/11/2012 12:02:46		96
15/11/2012 12:02:59		96
15/11/2012 12:03:15		96
15/11/2012 12:03:33		96
15/11/2012 13:47:33		92
15/11/2012 13:47:43		83
15/11/2012 13:48:08		68
15/11/2012 16:34:48		96
15/11/2012 16:35:21		96
15/11/2012 16:35:21		96
15/11/2012 16:36:30		96
15/11/2012 16:36:30		96
15/11/2012 16:36:55		96
15/11/2012 18:50:17		82
15/11/2012 20:42:19		96
15/11/2012 20:52:54		96
15/11/2012 20:56:35		96
15/11/2012 20:56:36		96
15/11/2012 21:02:50		96
15/11/2012 21:07:13		96
15/11/2012 21:07:16		96
15/11/2012 22:18:58		96
16/11/2012 08:34:21		94
16/11/2012 08:37:23		94
16/11/2012 08:53:37		96
16/11/2012 09:41:07		96
16/11/2012 09:53:18		19
16/11/2012 09:57:07		96
16/11/2012 10:04:22		96
16/11/2012 15:30:09		96
16/11/2012 15:31:59		96
16/11/2012 15:33:21		96
16/11/2012 15:39:40		96
16/11/2012 19:44:24		96
16/11/2012 21:09:48		19
16/11/2012 21:09:49		19
16/11/2012 21:11:28		19
16/11/2012 21:11:28		19
16/11/2012 21:11:59		73
16/11/2012 21:11:59		73
16/11/2012 21:12:13		19
16/11/2012 21:12:21		73
16/11/2012 21:12:22		73
16/11/2012 22:54:33		95
16/11/2012 23:02:38		96
17/11/2012 03:07:00		59
17/11/2012 03:26:07		59
17/11/2012 10:48:43		59
17/11/2012 16:34:19		96
17/11/2012 18:04:53		95
17/11/2012 20:36:40		50
17/11/2012 20:57:39		91
18/11/2012 08:52:49		97
18/11/2012 09:00:18		97
18/11/2012 09:34:50		97
18/11/2012 10:12:49		97
18/11/2012 10:26:42		97
18/11/2012 12:18:05		97
18/11/2012 12:18:14		48
18/11/2012 12:23:25		48
18/11/2012 13:46:14		97
18/11/2012 13:47:53		97
18/11/2012 13:47:53		97
18/11/2012 15:19:20		97
18/11/2012 15:19:20		97
18/11/2012 16:58:36		97
18/11/2012 17:13:37		50
18/11/2012 18:02:46		97
18/11/2012 20:14:17		97
18/11/2012 20:14:17		97
18/11/2012 21:50:23		97
18/11/2012 21:50:36		97
18/11/2012 21:50:41		97
18/11/2012 22:46:50		95
19/11/2012 12:04:48		96
19/11/2012 16:16:02		96
19/11/2012 16:16:45		96
19/11/2012 18:24:24		65
19/11/2012 18:30:06		96
19/11/2012 20:37:41		97
19/11/2012 22:34:29		94
19/11/2012 22:45:56		97
19/11/2012 22:48:11		67
19/11/2012 22:58:57		67
19/11/2012 22:59:52		97
19/11/2012 22:59:53		97
19/11/2012 23:00:33		83
19/11/2012 23:00:50		43
19/11/2012 23:00:51		43
19/11/2012 23:15:04		66
19/11/2012 23:18:43		97
20/11/2012 00:10:31		96
20/11/2012 07:34:30		97
20/11/2012 12:18:08		66
20/11/2012 13:13:58		50
20/11/2012 13:14:29		62
20/11/2012 18:07:57		97
20/11/2012 21:34:47		97
20/11/2012 23:00:21		82
20/11/2012 23:06:55		94
20/11/2012 23:07:02		94
20/11/2012 23:16:11		96
21/11/2012 00:20:33		95
21/11/2012 09:12:02		97
21/11/2012 09:12:32		97
21/11/2012 09:12:32		97
21/11/2012 12:21:10		97
21/11/2012 15:26:59		97
21/11/2012 15:27:29		97
21/11/2012 20:21:51		19
22/11/2012 03:55:01		73
22/11/2012 08:17:41		98
22/11/2012 11:07:07		98
22/11/2012 11:07:07		98
22/11/2012 12:16:34		98
22/11/2012 12:16:35		98
22/11/2012 12:31:36		98
22/11/2012 17:21:22		98
22/11/2012 18:49:23		98
22/11/2012 22:08:19		50
23/11/2012 09:31:16		98
23/11/2012 11:00:27		98
23/11/2012 13:33:44		68
23/11/2012 14:26:37		95
23/11/2012 14:27:01		98
23/11/2012 14:36:12		97
23/11/2012 14:44:37		97
23/11/2012 14:49:30		97
23/11/2012 16:37:54		98
23/11/2012 17:04:59		98
23/11/2012 17:10:33		98
23/11/2012 17:40:52		96
23/11/2012 19:38:37		98
23/11/2012 20:20:22		67
23/11/2012 20:20:22		67
23/11/2012 20:20:49		67
23/11/2012 20:20:49		67
23/11/2012 20:21:06		66
23/11/2012 20:21:06		66
23/11/2012 20:21:06		66
23/11/2012 20:21:06		66
23/11/2012 20:21:06		66
23/11/2012 20:21:06		66
23/11/2012 20:21:24		52
23/11/2012 20:21:24		52
23/11/2012 20:21:24		52
23/11/2012 20:21:25		52
23/11/2012 20:21:25		52
23/11/2012 20:21:25		52
23/11/2012 20:21:25		52
23/11/2012 20:22:39		52
23/11/2012 20:23:25		52
23/11/2012 20:23:31		48
23/11/2012 20:23:31		48
23/11/2012 20:23:31		52
23/11/2012 20:23:32		48
23/11/2012 20:23:32		48
23/11/2012 20:23:32		48
23/11/2012 20:23:32		48
23/11/2012 20:24:14		48
23/11/2012 20:24:20		48
23/11/2012 20:24:42		48
23/11/2012 20:24:44		48
23/11/2012 20:26:16		48
23/11/2012 20:27:17		48
23/11/2012 20:28:17		48
23/11/2012 20:28:37		48
23/11/2012 20:29:01		48
23/11/2012 21:24:08		98
23/11/2012 22:14:54		19
23/11/2012 23:33:59		94
23/11/2012 23:45:35		98
23/11/2012 23:45:35		98
24/11/2012 12:38:35		98
24/11/2012 12:39:41		92
24/11/2012 12:41:19		90
24/11/2012 13:06:53		97
24/11/2012 16:42:43		98
24/11/2012 16:43:51		50
24/11/2012 17:02:31		92
24/11/2012 17:03:03		95
24/11/2012 20:23:01		98
24/11/2012 20:41:42		119
24/11/2012 21:00:44		65
24/11/2012 21:06:00		119
24/11/2012 21:29:06		82
24/11/2012 21:29:30		119
24/11/2012 21:57:58		95
24/11/2012 22:19:25		96
24/11/2012 22:22:26		96
24/11/2012 22:26:19		119
24/11/2012 22:26:42		119
24/11/2012 22:26:42		119
24/11/2012 22:58:34		98
24/11/2012 22:59:04		82
24/11/2012 23:24:38		119
24/11/2012 23:53:15		119
24/11/2012 23:53:52		119
25/11/2012 00:08:48		119
25/11/2012 02:07:56		65
25/11/2012 03:49:56		82
25/11/2012 03:50:19		68
25/11/2012 03:54:23		67
25/11/2012 04:10:57		72
25/11/2012 05:44:03		82
25/11/2012 05:44:10		68
25/11/2012 08:39:34		119
25/11/2012 08:58:54		119
25/11/2012 09:34:04		119
25/11/2012 11:29:59		119
25/11/2012 12:03:11		98
25/11/2012 12:07:35		67
25/11/2012 12:07:40		67
25/11/2012 12:08:07		67
25/11/2012 13:02:57		119
25/11/2012 13:02:58		119
25/11/2012 13:17:48		119
25/11/2012 13:44:31		119
25/11/2012 15:22:12		119
25/11/2012 17:07:23		119
25/11/2012 17:22:46		119
25/11/2012 17:35:22		98
25/11/2012 17:41:01		65
26/11/2012 11:56:51		98
26/11/2012 11:57:38		119
26/11/2012 11:57:58		97
26/11/2012 11:58:15		73
26/11/2012 12:05:11		72
26/11/2012 12:05:18		68
26/11/2012 12:05:35		67
26/11/2012 12:05:40		66
26/11/2012 12:08:17		65
26/11/2012 15:44:43		119
26/11/2012 15:58:38		119
26/11/2012 16:13:20		119
26/11/2012 16:13:41		119
26/11/2012 16:13:54		119
26/11/2012 16:13:54		119
26/11/2012 16:20:37		119
26/11/2012 16:21:11		119
26/11/2012 16:36:09		119
26/11/2012 16:39:02		119
26/11/2012 16:50:29		119
26/11/2012 16:52:24		119
26/11/2012 16:52:31		119
26/11/2012 17:11:25		119
26/11/2012 17:30:43		119
26/11/2012 17:30:56		119
26/11/2012 17:40:26		119
26/11/2012 18:54:57		119
26/11/2012 19:25:12		119
26/11/2012 20:35:04		119
26/11/2012 21:38:51		65
26/11/2012 22:31:42		119
26/11/2012 22:32:00		119
26/11/2012 22:32:00		119
26/11/2012 23:21:21		119
26/11/2012 23:21:21		119
26/11/2012 23:22:12		67
26/11/2012 23:22:12		67
26/11/2012 23:22:55		67
26/11/2012 23:22:56		67
26/11/2012 23:27:15		119
26/11/2012 23:27:15		119
27/11/2012 06:04:43		119
27/11/2012 08:14:39		119
27/11/2012 08:23:31		65
27/11/2012 09:19:19		119
27/11/2012 15:54:04		65
27/11/2012 16:15:13		119
27/11/2012 16:59:55		65
28/11/2012 12:55:53		119
28/11/2012 15:31:57		119
28/11/2012 15:32:05		98
28/11/2012 15:32:16		97
28/11/2012 15:32:23		96
28/11/2012 15:32:29		95
28/11/2012 15:32:46		94
28/11/2012 15:33:19		92
28/11/2012 15:45:50		119
28/11/2012 16:59:20		119
28/11/2012 17:00:55		119
28/11/2012 17:24:56		119
28/11/2012 17:24:58		119
28/11/2012 17:39:17		119
28/11/2012 17:39:18		119
28/11/2012 17:53:08		119
28/11/2012 18:26:26		119
28/11/2012 19:40:06		31
28/11/2012 21:26:12		119
28/11/2012 22:43:17		119
28/11/2012 23:33:59		119
29/11/2012 08:24:08		119
29/11/2012 09:36:23		120
29/11/2012 09:36:49		120
29/11/2012 09:37:58		120
29/11/2012 09:46:19		120
29/11/2012 14:52:51		120
29/11/2012 15:01:15		120
29/11/2012 16:02:35		119
29/11/2012 16:47:54		120
29/11/2012 17:18:02		119
29/11/2012 17:45:32		120
29/11/2012 18:17:59		120
29/11/2012 19:15:42		119
29/11/2012 20:05:55		119
29/11/2012 21:51:47		120
29/11/2012 21:52:01		92
30/11/2012 07:56:34		119
30/11/2012 11:41:35		119
30/11/2012 14:04:33		119
30/11/2012 15:02:39		65
30/11/2012 15:26:31		120
30/11/2012 16:46:36		98
30/11/2012 16:50:13		119
30/11/2012 17:16:26		97
30/11/2012 18:06:04		119
30/11/2012 19:23:35		119
30/11/2012 19:30:36		120
30/11/2012 20:20:22		120
30/11/2012 20:22:26		119
30/11/2012 20:33:37		119
30/11/2012 20:33:38		119
30/11/2012 21:48:39		119
30/11/2012 21:48:39		119
30/11/2012 22:59:02		120
30/11/2012 22:59:02		120
30/11/2012 23:05:13		120
30/11/2012 23:26:19		98
01/12/2012 00:26:48		95
01/12/2012 01:02:30		119
01/12/2012 01:02:45		119
01/12/2012 08:54:49		119
01/12/2012 09:28:51		120
01/12/2012 10:19:45		97
01/12/2012 10:23:17		95
01/12/2012 15:41:37		119
01/12/2012 19:05:31		119
01/12/2012 20:43:13		119
01/12/2012 21:44:06		97
01/12/2012 21:51:08		91
01/12/2012 21:55:20		95
02/12/2012 02:31:09		120
02/12/2012 02:32:46		119
02/12/2012 02:33:41		94
02/12/2012 02:34:49		120
02/12/2012 02:36:46		94
02/12/2012 02:51:42		119
02/12/2012 03:08:28		82
02/12/2012 03:08:51		83
02/12/2012 03:11:34		82
02/12/2012 03:17:30		96
02/12/2012 03:20:41		96
02/12/2012 03:21:53		120
02/12/2012 03:23:43		119
02/12/2012 03:27:54		83
02/12/2012 03:34:07		120
02/12/2012 09:51:40		98
02/12/2012 11:01:10		119
02/12/2012 13:10:48		119
02/12/2012 16:52:22		92
02/12/2012 17:17:33		119
02/12/2012 17:21:08		98
02/12/2012 17:32:13		94
02/12/2012 17:32:30		72
02/12/2012 21:00:54		66
02/12/2012 21:56:00		120
03/12/2012 14:54:05		119
03/12/2012 14:57:36		119
03/12/2012 17:04:30		73
03/12/2012 17:04:32		119
03/12/2012 17:04:34		73
03/12/2012 17:06:21		97
03/12/2012 23:01:32		120
03/12/2012 23:09:20		3
04/12/2012 13:32:17		119
04/12/2012 13:44:43		119
04/12/2012 13:45:29		119
04/12/2012 18:08:49		97
04/12/2012 18:12:12		119
04/12/2012 19:22:47		119
04/12/2012 19:22:47		119
04/12/2012 21:42:00		119
04/12/2012 22:52:18		73
05/12/2012 04:31:53		119
05/12/2012 06:33:45		98
05/12/2012 07:56:13		119
05/12/2012 07:58:29		119
05/12/2012 15:44:49		97
05/12/2012 15:51:57		119
05/12/2012 17:08:07		95
05/12/2012 18:32:10		96
05/12/2012 18:38:12		95
05/12/2012 19:29:36		120
05/12/2012 19:30:21		120
05/12/2012 19:38:35		95
05/12/2012 20:36:21		119
05/12/2012 20:42:19		120
05/12/2012 21:32:08		120
05/12/2012 21:32:59		119
05/12/2012 21:44:30		95
05/12/2012 22:14:46		92
05/12/2012 22:14:46		92
06/12/2012 01:25:44		119
06/12/2012 02:23:25		119
06/12/2012 11:11:11		120
06/12/2012 12:17:27		95
06/12/2012 15:08:20		121
06/12/2012 15:08:27		121
06/12/2012 15:12:43		121
06/12/2012 15:55:22		121
06/12/2012 16:12:05		121
06/12/2012 18:05:06		121
06/12/2012 18:05:45		121
06/12/2012 18:06:23		68
06/12/2012 18:29:08		120
06/12/2012 19:26:13		119
06/12/2012 19:26:49		67
06/12/2012 19:33:01		119
06/12/2012 20:17:47		67
06/12/2012 20:18:29		67
06/12/2012 20:18:29		67
06/12/2012 20:48:26		91
06/12/2012 20:48:50		121
06/12/2012 20:49:57		95
06/12/2012 22:16:00		121
06/12/2012 22:30:57		121
06/12/2012 23:14:44		119
07/12/2012 07:43:15		121
07/12/2012 09:54:00		73
07/12/2012 10:20:25		121
07/12/2012 11:01:26		121
07/12/2012 12:37:46		120
07/12/2012 12:53:28		73
07/12/2012 12:57:09		73
07/12/2012 12:57:39		73
07/12/2012 13:07:37		121
07/12/2012 13:39:49		119
07/12/2012 14:02:27		72
07/12/2012 15:10:20		121
07/12/2012 15:47:21		121
07/12/2012 15:53:15		121
07/12/2012 16:24:44		120
07/12/2012 16:34:33		120
07/12/2012 17:59:38		120
07/12/2012 20:02:59		119
07/12/2012 20:49:26		121
07/12/2012 21:15:17		120
07/12/2012 22:03:40		121
07/12/2012 22:07:34		97
07/12/2012 22:09:21		95
08/12/2012 11:12:52		119
08/12/2012 14:15:53		121
08/12/2012 15:49:14		98
08/12/2012 19:15:29		121
08/12/2012 19:43:08		120
08/12/2012 19:47:23		95
08/12/2012 20:02:52		121
08/12/2012 22:50:08		120
08/12/2012 23:45:31		95
09/12/2012 01:09:20		121
09/12/2012 09:37:05		120
09/12/2012 14:07:28		95
09/12/2012 14:12:06		95
09/12/2012 18:31:33		98
09/12/2012 18:34:37		62
09/12/2012 19:21:36		120
09/12/2012 20:02:09		95
09/12/2012 20:33:19		95
10/12/2012 06:15:19		121
10/12/2012 09:16:38		121
10/12/2012 15:04:55		121
10/12/2012 15:05:10		121
10/12/2012 15:28:07		96
11/12/2012 08:39:28		120
11/12/2012 09:48:21		19
11/12/2012 11:18:19		119
11/12/2012 14:33:51		121
11/12/2012 14:45:35		121
11/12/2012 15:01:52		121
11/12/2012 15:44:47		119
11/12/2012 16:51:39		96
11/12/2012 17:05:47		94
11/12/2012 17:16:07		98
11/12/2012 19:16:29		121
11/12/2012 20:33:29		120
11/12/2012 22:06:02		121
11/12/2012 22:34:29		95
12/12/2012 02:50:53		73
12/12/2012 10:03:20		98
12/12/2012 11:05:16		121
12/12/2012 11:06:02		49
12/12/2012 12:07:16		46
12/12/2012 12:21:03		45
12/12/2012 14:36:47		43
12/12/2012 14:56:30		121
12/12/2012 14:57:14		68
12/12/2012 15:00:42		49
12/12/2012 15:09:15		120
12/12/2012 15:29:21		66
12/12/2012 16:33:16		121
12/12/2012 16:33:17		121
12/12/2012 16:37:13		65
12/12/2012 17:40:36		67
13/12/2012 08:16:25		120
13/12/2012 08:33:42		66
13/12/2012 08:34:30		68
13/12/2012 15:01:23		121
13/12/2012 16:02:11		67
13/12/2012 16:09:12		121
13/12/2012 16:46:44		121
13/12/2012 16:52:36		73
13/12/2012 17:08:10		121
13/12/2012 17:15:29		82
13/12/2012 17:15:43		83
13/12/2012 19:08:24		62
13/12/2012 20:12:18		65
13/12/2012 20:14:25		66
14/12/2012 10:06:26		73
14/12/2012 10:34:00		62
